claim,image_id,claim_url,image_url,veracity,label
"An image shows a real Time Magazine cover featuring a picture of President Trump and the words ""Liar in Chief.""",dataset/fauxtography/both/snopes263liar-chief-time-magazine-cover-real.jpg,https://www.snopes.com/fact-check/liar-chief-time-magazine-cover-real/,"https://www.snopes.com/tachyon/2017/06/liar-in-chief.jpg?resize=600,794",False,False
A photograph shows a horse whose coat spells out the word 'horse.',dataset/fauxtography/both/snopes264horse-horse.jpg,https://www.snopes.com/fact-check/horse-horse/,"https://www.snopes.com/tachyon/images/photos/animals/graphics/horsehorse.jpg?resize=500,423",False,False
An image showing Marilyn Monroe with a cat is a genuine photograph.,dataset/fauxtography/both/snopes265marilyn-monroe-cat-photograph.jpg,https://www.snopes.com/fact-check/marilyn-monroe-cat-photograph/,"https://www.snopes.com/tachyon/2017/06/monroe-cat.jpg?resize=600,1155",False,False
Fox News showed a parody account for Reality Winner during a live broadcast.,dataset/fauxtography/both/snopes266fox-news-reality-winner-parody-account-broadcast.jpg,https://www.snopes.com/fact-check/fox-news-reality-winner-parody-account-broadcast/,"https://www.snopes.com/tachyon/2017/06/reality-winner-parody.jpg?resize=600,392",False,False
A photograph shows President Trump with balloons stuffed into his shirt.,dataset/fauxtography/both/snopes267balloon-breasted-trump.jpg,https://www.snopes.com/fact-check/balloon-breasted-trump/,"https://www.snopes.com/tachyon/2017/06/Trumpleak1.jpg?resize=600,611",False,False
An image shows President Trump partying with a stripper.,dataset/fauxtography/both/snopes268trump-stripper-photograph.jpg,https://www.snopes.com/fact-check/trump-stripper-photograph/,"https://www.snopes.com/tachyon/2017/06/Trumpleak2.jpg?resize=600,400",False,False
A photograph shows President Donald Trump sitting with Liberace.,dataset/fauxtography/both/snopes269donald-trump-with-liberace.jpg,https://www.snopes.com/fact-check/donald-trump-with-liberace/,"https://www.snopes.com/tachyon/2017/06/trump-liberace.jpg?resize=600,470",False,False
"CNN created ""fake news"" and staged protests in which Muslim residents purportedly protested a 3 June 2017 attack in London.",dataset/fauxtography/both/snopes270cnn-muslim-protests-london.jpg,https://www.snopes.com/fact-check/cnn-muslim-protests-london/,"https://www.snopes.com/tachyon/2017/06/CNN_protest_fb.jpg?resize=865,452",False,False
A photograph shows a man mowing his lawn during a tornado.,dataset/fauxtography/both/snopes271man-mowed-lawn-tornado.jpg,https://www.snopes.com/fact-check/man-mowed-lawn-tornado/,"https://www.snopes.com/tachyon/2017/06/mows-during-tornado.jpg?resize=600,602",True,True
A photograph shows Muslims from a New York mosque burning an American flag in protest of President Donald Trump.,dataset/fauxtography/both/snopes272mosque-burn-american-flag.jpg,https://www.snopes.com/fact-check/mosque-burn-american-flag/,"https://www.snopes.com/tachyon/2017/05/burn-flag.png?resize=650,326",False,False
A commercial produced by Volkswagen employs suicide bomber imagery.,dataset/fauxtography/both/snopes273polo-blow-2.jpg,https://www.snopes.com/fact-check/polo-blow-2/,"https://www.snopes.com/tachyon/2014/11/vwpolo.jpg?resize=865,452",False,False
President Trump's lawyers sent a cease and desist letter to a cartoonist for using doctored images of the Trump family.,dataset/fauxtography/both/snopes274berkeley-breathed-trump-letter.jpg,https://www.snopes.com/fact-check/berkeley-breathed-trump-letter/,"https://www.snopes.com/tachyon/2017/05/berkeley_breathed_letter.png?resize=600,849",False,False
"Bill Murray and Hunter S. Thompson were photographed wearing shirts reading ""Buy Me Brunch"" and ""Polite as Fuck.""",dataset/fauxtography/both/snopes275bill-murray-hunter-s-thompson-t-shirts.jpg,https://www.snopes.com/fact-check/bill-murray-hunter-s-thompson-t-shirts/,"https://www.snopes.com/tachyon/2017/05/murray-hunter.jpg?resize=600,781",False,False
An image depicts Ariana Grande defiling the American flag.,dataset/fauxtography/both/snopes276ariana-grande-american-flag-photograph.jpg,https://www.snopes.com/fact-check/ariana-grande-american-flag-photograph/,"https://www.snopes.com/tachyon/2017/05/ariana-grande-american-flag.jpg?resize=600,682",False,False
Photographs show a “new killer insect” that is able to spread a skin-altering virus when touched.,dataset/fauxtography/both/snopes277new-killer-insect.jpg,https://www.snopes.com/fact-check/new-killer-insect/,https://www.snopes.com/tachyon/2016/01/killerinsect.jpg,False,False
A photograph shows President Trump and Saudi leaders touching a glowing orb.,dataset/fauxtography/both/snopes278trump-touch-orb-saudi-arabia.jpg,https://www.snopes.com/fact-check/trump-touch-orb-saudi-arabia/,"https://www.snopes.com/tachyon/2017/05/Trump_glowing_orb_feature.jpg?resize=865,452",True,True
"'Time' ran a cover story titled ""How to Survive the Coming Ice Age"" in 1977.",dataset/fauxtography/both/snopes279the-coming-ice-age.jpg,https://www.snopes.com/fact-check/the-coming-ice-age/,"https://www.snopes.com/tachyon/2017/05/Facebook_meme_Global_Cooling_11.gif?resize=550,381",False,False
A photograph shows Elvis Presley posing with Bruce Lee.,dataset/fauxtography/both/snopes280bruce-lee-elvis-dojo.jpg,https://www.snopes.com/fact-check/bruce-lee-elvis-dojo/,"https://www.snopes.com/tachyon/2017/05/elvis.jpg?resize=600,669",False,False
A photograph shows a biplane buzzing a Los Angeles beach in 1911.,dataset/fauxtography/both/snopes281biplane-buzz-beach-1911.jpg,https://www.snopes.com/fact-check/biplane-buzz-beach-1911/,"https://www.snopes.com/tachyon/2017/05/plane-over-beach.jpg?resize=600,611",False,False
"A photograph shows ""rainbow mountains"" in Peru.",dataset/fauxtography/both/snopes282rainbow-mountains-of-peru.jpg,https://www.snopes.com/fact-check/rainbow-mountains-of-peru/,"https://www.snopes.com/tachyon/2017/05/rainbow-mountain.jpg?resize=600,603",True,True
A photograph shows author J.D. Salinger writing at a nudist retreat.,dataset/fauxtography/both/snopes283salinger-write-nude.jpg,https://www.snopes.com/fact-check/salinger-write-nude/,"https://www.snopes.com/tachyon/2017/05/jd-salinger.jpg?resize=600,825",False,False
An unflattering photograph shows President Trump playing a round of golf.,dataset/fauxtography/both/snopes284donald-trump-golf-course.jpg,https://www.snopes.com/fact-check/donald-trump-golf-course/,"https://www.snopes.com/tachyon/2017/05/president-trump-golfing.jpg?resize=600,664",False,False
A photograph shows a fresh water sturgeon whale under the Mackinac Bridge in Lake Huron.,dataset/fauxtography/both/snopes285whale-mackinac-great-lakes.jpg,https://www.snopes.com/fact-check/whale-mackinac-great-lakes/,"https://www.snopes.com/tachyon/2017/05/sturgeon-whale.jpg?resize=600,462",False,False
A 7D hologram park in Japan features virtual animals that can be touched by visitors.,dataset/fauxtography/both/snopes2867d-hologram-park.jpg,https://www.snopes.com/fact-check/7d-hologram-park/,"https://www.snopes.com/tachyon/2017/05/7D_animal_park_fb.jpg?resize=865,452",False,False
Leaked photographs show various Muslim symbols and apparatus in President Obama's White House.,dataset/fauxtography/both/snopes287obama-white-house-muslim.jpg,https://www.snopes.com/fact-check/obama-white-house-muslim/,"https://www.snopes.com/tachyon/2017/05/not-oabams.jpg?resize=601,203",False,False
A photograph shows Martin Luther King Jr. flipping the bird at a photographer.,dataset/fauxtography/both/snopes288mlk-flip-off.jpg,https://www.snopes.com/fact-check/mlk-flip-off/,"https://www.snopes.com/tachyon/2017/05/mlk-flips-the-bird.jpg?resize=600,405",False,False
A photograph showing a group of astronauts without their helmets on indicates that the moon landing was staged.,dataset/fauxtography/both/snopes289astronauts-helmets-moon.jpg,https://www.snopes.com/fact-check/astronauts-helmets-moon/,"https://www.snopes.com/tachyon/2017/05/no-helmets-on-moon.jpg?resize=600,572",False,False
Photograph shows an airplane shot down by Native Americans using wooden arrows.,dataset/fauxtography/both/snopes290native-americans-airplane-arrows.jpg,https://www.snopes.com/fact-check/native-americans-airplane-arrows/,"https://www.snopes.com/tachyon/2017/04/pipe-plane.jpeg?resize=600,347",False,False
A photograph shows a woman wearing a sign reading 'My Legs Are Open for Refugees.',dataset/fauxtography/both/snopes291legs-open-refugees-sign.jpg,https://www.snopes.com/fact-check/legs-open-refugees-sign/,"https://www.snopes.com/tachyon/2017/05/refugees-sign.jpg?resize=600,717",False,False
Photographs taken from a yacht show the formation of an island via a volcanic eruption at sea.,dataset/fauxtography/both/snopes292birth-of-an-island.jpg,https://www.snopes.com/fact-check/birth-of-an-island/,"https://www.snopes.com/tachyon/2017/05/maiken_island_fb.jpg?resize=865,452&quality=65",True,True
An image shows an anti-fascist protester duct-taped to an electrical box by neo-Nazis.,dataset/fauxtography/both/snopes293duct-tape-antifa.jpg,https://www.snopes.com/fact-check/duct-tape-antifa/,"https://www.snopes.com/tachyon/2017/05/antifa.jpg?resize=600,604",False,False
A photograph shows a 'water bending' squirrel.,dataset/fauxtography/both/snopes294water-bending-squirrel.jpg,https://www.snopes.com/fact-check/water-bending-squirrel/,"https://www.snopes.com/tachyon/2017/04/waterbending_squirrel_faux_feature.jpg?resize=1200,630&quality=65",False,False
An image shows a disheveled President Trump texting at Mar-A-Lago.,dataset/fauxtography/both/snopes295trump-caught-tweeting.jpg,https://www.snopes.com/fact-check/trump-caught-tweeting/,https://www.snopes.com/tachyon/2017/04/Screenshot-2017-04-26-at-4.47.51-PM.png,False,False
A photograph shows a real hammerhead salamander.,dataset/fauxtography/both/snopes296hammerhead-salamander-photo.jpg,https://www.snopes.com/fact-check/hammerhead-salamander-photo/,"https://www.snopes.com/tachyon/2016/05/salamander.jpg?resize=540,540",False,False
An x-ray image shows a live cockroach in a patient's chest in Zimbabwe.,dataset/fauxtography/both/snopes297cockroach-zimbabwe-x-ray.jpg,https://www.snopes.com/fact-check/cockroach-zimbabwe-x-ray/,"https://www.snopes.com/tachyon/2017/04/xray-cockroach.jpg?resize=600,1067",False,False
A photograph shows Marilyn Monroe and Elizabeth Taylor leaning against a tree.,dataset/fauxtography/both/snopes298marilyn-monroe-liz-taylor.jpg,https://www.snopes.com/fact-check/marilyn-monroe-liz-taylor/,"https://www.snopes.com/tachyon/2017/04/monroe-and-taylor.jpg?resize=600,552",False,False
"A Cleveland-area Fox affiliate described local murder suspect Steve Stephens as ""dark white.""",dataset/fauxtography/both/snopes299wjw-dark-white-steve-stephens.jpg,https://www.snopes.com/fact-check/wjw-dark-white-steve-stephens/,"https://www.snopes.com/tachyon/2017/04/fox8news-dark-white.jpg?resize=542,555",False,False
Nabisco has announced the release of a 'Graeter's Black Raspberry Chocolate Chip' flavor of Oreo Cookies.,dataset/fauxtography/both/snopes300black-raspberry-chocolate-chip-oreos.jpg,https://www.snopes.com/fact-check/black-raspberry-chocolate-chip-oreos/,"https://www.snopes.com/tachyon/2017/04/17862442_1408005015888452_5172085875849675802_n-1.jpg?resize=960,798",False,False
Photograph captures United Airlines passengers wearing protective crash helmets.,dataset/fauxtography/both/snopes301united-passengers-crash-helmets.jpg,https://www.snopes.com/fact-check/united-passengers-crash-helmets/,"https://www.snopes.com/tachyon/2017/04/Condor-flight-helmets.jpg?resize=650,536",False,False
An airliner was saved by a pickup truck after its landing gear malfunctioned.,dataset/fauxtography/both/snopes302a-truckin-miracle.jpg,https://www.snopes.com/fact-check/a-truckin-miracle/,"https://www.snopes.com/tachyon/2014/11/nissanad.jpg?resize=865,452",False,False
President Donald Trump signed an executive order to buy all of his daughter Ivanka's chametz.,dataset/fauxtography/both/snopes303trump-ivanka-chametz.jpg,https://www.snopes.com/fact-check/trump-ivanka-chametz/,"https://www.snopes.com/tachyon/2017/04/Screenshot-2017-04-13-at-11.16.09-AM.png?resize=270,344",False,False
"A photograph shows John Lennon playing the guitar on the hood of a truck with ""Star Trek"" actor Leonard Nimoy.",dataset/fauxtography/both/snopes304lennon-guitar-spock-elvis.jpg,https://www.snopes.com/fact-check/lennon-guitar-spock-elvis/,"https://www.snopes.com/tachyon/2017/04/spock-and-john-lennon.jpg?resize=590,745",False,False
Southwest Airlines changed their slogan to capitalize on the public relations misfortunes of competitor United Airlines.,dataset/fauxtography/both/snopes305southwest-airlines-slogan.jpg,https://www.snopes.com/fact-check/southwest-airlines-slogan/,"https://www.snopes.com/tachyon/2017/04/southwest-logo.jpg?resize=601,242",False,False
An image shows the heavily armed officers of United Airlines' Special Seating and Apparel Division.,dataset/fauxtography/both/snopes306united-airlines-seating-and-apparel.jpg,https://www.snopes.com/fact-check/united-airlines-seating-and-apparel/,"https://www.snopes.com/tachyon/2017/04/united-airlines.jpg?resize=1024,575",False,False
"Scientists are stumped by a photograph taken by the Hubble Telescope, and some believe it shows ""the gates of heaven.""",dataset/fauxtography/both/snopes307gates-of-heaven.jpg,https://www.snopes.com/fact-check/gates-of-heaven/,"https://www.snopes.com/tachyon/2016/01/12507579_10207567679504102_6589331564951282548_n.jpg?resize=368,559",False,False
Photographs show a rare strain of blue strawberries.,dataset/fauxtography/both/snopes308blue-strawberries.jpg,https://www.snopes.com/fact-check/blue-strawberries/,"https://www.snopes.com/tachyon/2017/04/blue-strawberry-collage.jpg?resize=601,125",False,False
An ancient underground city was discovered beneath Cades Cove.,dataset/fauxtography/both/snopes309underground-city-cades-cove.jpg,https://www.snopes.com/fact-check/underground-city-cades-cove/,"https://www.snopes.com/tachyon/2017/04/Derinkuyu_cave_fb.jpg?resize=1200,630&quality=65",False,False
Gardeners can create a hybrid kiwi banana fruit by planting a piece of a banana and a piece of a kiwi in the same pot.,dataset/fauxtography/both/snopes310banana-kiwi-hoax-video.jpg,https://www.snopes.com/fact-check/banana-kiwi-hoax-video/,"https://www.snopes.com/tachyon/2016/03/kiwi-banana-fruit.png?resize=784,419",False,False
"A photograph shows a man posing with a bear that he killed while it was hibernating, an act made legal by the passage of a new law.",dataset/fauxtography/both/snopes311kill-hibernating-bear.jpg,https://www.snopes.com/fact-check/kill-hibernating-bear/,"https://www.snopes.com/tachyon/2017/03/bear-hunting.jpg?resize=500,374",False,False
